customer_id,age_group,household_size,household_type,income_decile,income_level,residence_type,disposable_income,monthly_food_budget,mart_fresh_budget,price_sensitivity,freshness_sensitivity,basket_size_factor,visit_lambda_year,visit_frequency,preferred_category,pref_produce,pref_meat,pref_dairy,pref_deli,pref_cheese
CUS001030,60_plus,2,senior,3,low,villa,2039997,415408,18693,0.5633,0.7642,1.0,72.4,medium,produce,0.3466,0.3176,0.1713,0.0964,0.0681
CUS001031,50s,2,couple,8,high,apartment,5406144,722678,32520,0.5532,0.8404,1.0,166.7,high,produce,0.4262,0.1977,0.0871,0.1031,0.1858
CUS001032,60_plus,1,senior,1,low,apartment,597808,136439,6140,0.7752,0.7521,0.897,107.1,medium,produce,0.4306,0.1175,0.1293,0.1225,0.2002
CUS001033,60_plus,1,senior,6,middle,villa,3778538,211040,9497,0.5096,0.8097,0.897,109.1,medium,produce,0.5972,0.1333,0.1583,0.0469,0.0644
CUS001034,60_plus,2,senior,8,high,apartment,5406144,678819,30547,0.3499,0.73,1.0,42.1,low,produce,0.4865,0.1876,0.1873,0.1023,0.0363
CUS001035,30s,1,single,6,middle,apartment,3778538,246776,11105,0.4657,0.6824,0.897,89.2,medium,produce,0.3753,0.2567,0.1437,0.1789,0.0454
CUS001036,60_plus,2,senior,6,middle,villa,3778538,599289,26968,0.5051,0.7391,1.0,58.2,medium,produce,0.4851,0.3256,0.1165,0.0569,0.0159
CUS001037,30s,1,single,3,low,apartment,2039997,159869,7194,0.5588,0.6678,0.897,82.6,medium,produce,0.2984,0.2905,0.2733,0.0568,0.0809
CUS001038,50s,2,couple,10,high,apartment,10674991,715553,32200,0.3078,0.8574,1.0,120.6,high,produce,0.3342,0.2651,0.1442,0.151,0.1054
CUS001039,60_plus,2,senior,6,middle,apartment,3778538,439811,19792,0.476,0.7214,1.0,63.5,medium,produce,0.3988,0.3055,0.1561,0.0659,0.0736
CUS001040,60_plus,2,senior,2,low,apartment,1372460,311069,13998,0.7793,0.7267,1.0,108.4,medium,produce,0.3778,0.228,0.2905,0.0428,0.0609
CUS001041,30s,1,single,7,middle,villa,4564124,282434,12710,0.4267,0.745,0.897,125.4,high,produce,0.374,0.2646,0.2015,0.0752,0.0846
CUS001042,50s,2,couple,2,low,villa,1372460,274438,12350,0.5886,0.6575,1.0,66.4,medium,produce,0.5093,0.0689,0.1901,0.067,0.1646
CUS001043,60_plus,2,senior,5,middle,villa,3185740,439879,19795,0.5248,0.7627,1.0,52.8,low,produce,0.409,0.1688,0.2039,0.2025,0.0157
CUS001044,60_plus,3~4,family,8,high,apartment,5406144,669691,30136,0.3729,0.7758,1.11,96.9,medium,produce,0.477,0.1272,0.2479,0.1097,0.0383
CUS001045,60_plus,1,senior,4,middle,villa,2650689,191108,8600,0.5353,0.938,0.897,87.2,medium,produce,0.4566,0.1461,0.3477,0.022,0.0276
CUS001046,60_plus,1,senior,1,low,single_household,597808,164627,7408,0.8206,0.8146,0.897,39.4,low,produce,0.5069,0.2353,0.1483,0.0734,0.0362
CUS001047,60_plus,2,senior,3,low,villa,2039997,440994,19845,0.6641,0.838,1.0,94.1,medium,produce,0.4684,0.1761,0.1888,0.0488,0.1179
CUS001048,30s,3~4,family,7,middle,apartment,4564124,548238,24671,0.3984,0.7274,1.11,62.7,medium,produce,0.3984,0.1319,0.2214,0.2071,0.0412
CUS001049,40s,3~4,family,8,high,apartment,5406144,569812,25642,0.5414,0.7825,1.11,59.8,medium,produce,0.3804,0.2622,0.1449,0.1907,0.0218
CUS001050,60_plus,3~4,family,10,high,villa,10674991,693902,31226,0.1563,0.7623,1.11,112.1,high,produce,0.5834,0.2295,0.1161,0.0512,0.0198
CUS001051,60_plus,1,senior,1,low,single_household,597808,190596,8577,0.98,0.868,0.897,91.4,medium,produce,0.3998,0.283,0.2204,0.0707,0.026
CUS001052,20s,3~4,family,8,high,apartment,5406144,644528,29004,0.5556,0.7083,1.11,217.1,high,produce,0.2903,0.2128,0.1975,0.2389,0.0605
CUS001053,60_plus,2,senior,6,middle,apartment,3778538,486968,21914,0.3884,0.7434,1.0,108.4,medium,produce,0.4868,0.3185,0.1249,0.0521,0.0177
CUS001054,50s,3~4,family,9,high,apartment,6734142,930912,41891,0.4298,0.6992,1.11,94.4,medium,produce,0.4472,0.2641,0.1256,0.1217,0.0414
CUS001055,30s,1,single,8,high,single_household,5406144,301649,13574,0.4503,0.8135,0.897,54.3,low,produce,0.4154,0.3176,0.1698,0.0719,0.0254
CUS001056,30s,3~4,family,6,middle,villa,3778538,481969,21689,0.5582,0.8147,1.11,21.3,low,dairy,0.2313,0.1765,0.3094,0.1783,0.1045
CUS001057,60_plus,2,senior,4,middle,villa,2650689,372671,16770,0.5393,0.7209,1.0,61.8,medium,produce,0.3615,0.2547,0.1917,0.063,0.1291
CUS001058,50s,1,single,3,low,apartment,2039997,230706,10382,0.6273,0.77,0.897,83.4,medium,produce,0.3419,0.248,0.2237,0.1287,0.0577
CUS001059,60_plus,3~4,family,7,middle,apartment,4564124,486723,21903,0.4589,0.7474,1.11,21.9,low,produce,0.4319,0.3156,0.2222,0.0129,0.0175
CUS001060,30s,3~4,family,9,high,villa,6734142,694498,31252,0.2984,0.7168,1.11,57.0,medium,produce,0.4496,0.1976,0.1619,0.0939,0.0971
CUS001061,40s,2,couple,5,middle,villa,3185740,392775,17675,0.5702,0.6614,1.0,100.3,medium,produce,0.436,0.3227,0.1449,0.0611,0.0353
CUS001062,50s,1,single,4,middle,apartment,2650689,200384,9017,0.6731,0.8253,0.897,82.8,medium,produce,0.3681,0.3046,0.1888,0.0999,0.0386
CUS001063,60_plus,1,senior,2,low,single_household,1372460,201073,9048,0.7455,0.7565,0.897,74.4,medium,produce,0.3818,0.3573,0.1344,0.1033,0.0231
CUS001064,30s,3~4,family,6,middle,apartment,3778538,481046,21647,0.6074,0.7671,1.11,68.1,medium,produce,0.3154,0.1301,0.2069,0.2834,0.0642
CUS001065,40s,3~4,family,10,high,villa,10674991,886580,39896,0.2415,0.8274,1.11,100.6,medium,dairy,0.1955,0.241,0.2725,0.2376,0.0534
CUS001066,40s,2,couple,3,low,apartment,2039997,333426,15004,0.7252,0.799,1.0,51.9,low,produce,0.5299,0.265,0.0482,0.0373,0.1196
CUS001067,50s,2,couple,10,high,villa,10674991,713205,32094,0.147,0.8201,1.0,34.9,low,produce,0.4339,0.2302,0.1429,0.1894,0.0035
CUS001068,60_plus,1,senior,6,middle,single_household,3778538,230662,10380,0.4989,0.7544,0.897,123.8,high,produce,0.6536,0.1661,0.0964,0.0186,0.0653
CUS001069,60_plus,3~4,family,2,low,apartment,1372460,315823,14212,0.7149,0.6995,1.11,82.1,medium,produce,0.7376,0.1377,0.0838,0.0388,0.0021
CUS001070,40s,2,couple,3,low,apartment,2039997,373368,16802,0.5533,0.6932,1.0,109.0,medium,produce,0.4256,0.2661,0.1267,0.1264,0.0552
CUS001071,30s,1,single,4,middle,villa,2650689,180211,8109,0.5612,0.7872,0.897,60.7,medium,produce,0.2811,0.2657,0.1906,0.2066,0.0559
CUS001072,60_plus,3~4,family,9,high,villa,6734142,561916,25286,0.3401,0.7996,1.11,53.5,low,produce,0.5159,0.1462,0.0916,0.0761,0.1702
CUS001073,40s,3~4,family,7,middle,villa,4564124,619684,27886,0.3838,0.6036,1.11,52.8,low,meat,0.3023,0.3968,0.1429,0.1204,0.0376
CUS001074,30s,1,single,4,middle,single_household,2650689,218433,9829,0.6324,0.616,0.897,99.5,medium,produce,0.3315,0.2888,0.1758,0.1627,0.0412
CUS001075,50s,1,single,1,low,single_household,597808,157186,7073,0.8797,0.7521,0.897,120.8,high,produce,0.513,0.223,0.1938,0.0574,0.0128
CUS001076,50s,1,single,5,middle,single_household,3185740,199516,8978,0.5571,0.7409,0.897,45.6,low,produce,0.3893,0.1877,0.2727,0.1331,0.0172
CUS001077,50s,2,couple,4,middle,villa,2650689,388242,17471,0.6158,0.8137,1.0,70.0,medium,produce,0.5062,0.1997,0.1574,0.0869,0.0498
CUS001078,50s,2,couple,6,middle,apartment,3778538,395346,17791,0.5419,0.7449,1.0,69.4,medium,produce,0.5285,0.2841,0.0797,0.0378,0.0699
CUS001079,60_plus,3~4,family,5,middle,apartment,3185740,420282,18913,0.5054,0.8281,1.11,44.4,low,produce,0.3382,0.321,0.1566,0.0943,0.0899
CUS001080,40s,3~4,family,7,middle,apartment,4564124,613607,27612,0.4756,0.842,1.11,44.8,low,produce,0.3953,0.35,0.1609,0.0451,0.0487
CUS001081,60_plus,1,senior,4,middle,single_household,2650689,179975,8099,0.5584,0.7356,0.897,61.2,medium,produce,0.5348,0.1905,0.1246,0.0913,0.0587
CUS001082,50s,3~4,family,3,low,villa,2039997,373387,16802,0.5781,0.7612,1.11,78.6,medium,produce,0.576,0.1722,0.1852,0.0482,0.0184
CUS001083,30s,1,single,2,low,single_household,1372460,177298,7978,0.7809,0.732,0.897,43.8,low,meat,0.2164,0.3569,0.1807,0.1651,0.0809
CUS001084,20s,1,single,1,low,apartment,597808,124722,5612,0.9331,0.781,0.897,76.4,medium,deli,0.3102,0.1666,0.1315,0.3522,0.0395
CUS001085,60_plus,2,senior,9,high,apartment,6734142,778475,35031,0.3789,0.5928,1.0,68.4,medium,produce,0.5558,0.1673,0.1519,0.0057,0.1193
CUS001086,20s,1,single,4,middle,apartment,2650689,190918,8591,0.631,0.8373,0.897,54.2,low,produce,0.3182,0.1499,0.1166,0.2453,0.17
CUS001087,60_plus,3~4,family,5,middle,apartment,3185740,427636,19244,0.4908,0.7659,1.11,85.4,medium,produce,0.3802,0.3446,0.1784,0.0232,0.0736
CUS001088,30s,2,couple,10,high,apartment,10674991,851516,38318,0.3153,0.678,1.0,48.1,low,meat,0.2531,0.349,0.1853,0.1592,0.0534
CUS001089,40s,3~4,family,2,low,single_household,1372460,430453,19370,0.5517,0.7092,1.11,107.3,medium,produce,0.2666,0.2261,0.2244,0.1173,0.1656
CUS001090,20s,1,single,2,low,single_household,1372460,154260,6942,0.5868,0.8472,0.897,128.1,high,meat,0.2823,0.3222,0.1751,0.1881,0.0323
CUS001091,60_plus,1,senior,5,middle,single_household,3185740,209020,9406,0.5108,0.7933,0.897,44.6,low,produce,0.4721,0.2864,0.1667,0.028,0.0468
CUS001092,60_plus,1,senior,3,low,villa,2039997,185769,8360,0.6594,0.7563,0.897,110.0,medium,meat,0.2261,0.3498,0.3095,0.0751,0.0394
CUS001093,40s,5+,family,8,high,apartment,5406144,626011,28170,0.3772,0.8317,1.252,129.9,high,produce,0.4883,0.19,0.1585,0.1403,0.0229
CUS001094,60_plus,1,senior,1,low,single_household,597808,120930,5442,0.8704,0.7787,0.897,80.7,medium,produce,0.4996,0.1984,0.2042,0.0564,0.0414
CUS001095,30s,1,single,7,middle,single_household,4564124,267908,12056,0.4652,0.7436,0.897,67.8,medium,produce,0.3665,0.2757,0.1782,0.1065,0.0733
CUS001096,20s,1,single,2,low,villa,1372460,170786,7685,0.7002,0.6477,0.897,98.6,medium,produce,0.2807,0.2708,0.1318,0.2485,0.0682
CUS001097,60_plus,2,senior,2,low,apartment,1372460,327056,14718,0.6859,0.7527,1.0,156.4,high,produce,0.4683,0.2057,0.1135,0.1393,0.0732
CUS001098,30s,3~4,family,8,high,apartment,5406144,580129,26106,0.3143,0.6893,1.11,33.4,low,produce,0.365,0.2585,0.195,0.149,0.0326
CUS001099,60_plus,2,senior,9,high,apartment,6734142,626006,28170,0.3362,0.8554,1.0,62.3,medium,produce,0.4945,0.1996,0.2098,0.0264,0.0697
CUS001100,40s,1,single,6,middle,apartment,3778538,249349,11221,0.549,0.7463,0.897,73.2,medium,produce,0.4548,0.2207,0.2579,0.0573,0.0093
CUS001101,40s,2,couple,1,low,apartment,597808,285812,12862,0.7911,0.7047,1.0,159.9,high,produce,0.4864,0.1255,0.1439,0.1988,0.0455
CUS001102,60_plus,1,senior,1,low,single_household,597808,153502,6908,0.7394,0.9245,0.897,68.3,medium,produce,0.4379,0.2978,0.17,0.0481,0.0461
CUS001103,50s,3~4,family,6,middle,villa,3778538,470686,21181,0.4017,0.7454,1.11,45.3,low,produce,0.519,0.2482,0.0905,0.0422,0.1002
CUS001104,40s,2,couple,3,low,apartment,2039997,418178,18818,0.682,0.7513,1.0,60.8,medium,produce,0.2938,0.2538,0.2809,0.0544,0.1171
CUS001105,40s,3~4,family,8,high,single_household,5406144,663045,29837,0.4388,0.7843,1.11,52.7,low,meat,0.2292,0.3863,0.1102,0.1014,0.1729
CUS001106,40s,3~4,family,6,middle,apartment,3778538,564978,25424,0.6102,0.7354,1.11,118.4,high,produce,0.4892,0.3433,0.0846,0.0713,0.0116
CUS001107,50s,3~4,family,5,middle,apartment,3185740,459125,20661,0.5145,0.7836,1.11,149.7,high,meat,0.3279,0.3686,0.187,0.0928,0.0237
CUS001108,40s,3~4,family,10,high,apartment,10674991,739647,33284,0.294,0.7861,1.11,74.2,medium,produce,0.4423,0.2016,0.1558,0.0638,0.1365
CUS001109,30s,1,single,2,low,apartment,1372460,173156,7792,0.6262,0.6544,0.897,89.1,medium,deli,0.2236,0.2321,0.2191,0.2665,0.0588
CUS001110,40s,3~4,family,10,high,apartment,10674991,717814,32302,0.2924,0.8259,1.11,45.0,low,produce,0.4396,0.2964,0.1028,0.1085,0.0526
CUS001111,60_plus,3~4,family,9,high,single_household,6734142,639270,28767,0.3684,0.8035,1.11,47.8,low,dairy,0.2985,0.2239,0.3447,0.0399,0.0931
CUS001112,50s,1,single,6,middle,apartment,3778538,228642,10289,0.49,0.7725,0.897,116.0,high,produce,0.3941,0.3791,0.1027,0.0594,0.0646
CUS001113,60_plus,2,senior,4,middle,apartment,2650689,329081,14809,0.3998,0.6873,1.0,113.4,high,produce,0.5131,0.3218,0.1016,0.035,0.0285
CUS001114,40s,5+,family,7,middle,villa,4564124,599113,26960,0.5275,0.7955,1.252,79.6,medium,produce,0.3474,0.2675,0.2276,0.1039,0.0535
CUS001115,60_plus,1,senior,3,low,villa,2039997,209487,9427,0.5023,0.8339,0.897,99.5,medium,meat,0.3261,0.4346,0.074,0.1194,0.0458
CUS001116,20s,1,single,6,middle,single_household,3778538,254267,11442,0.5302,0.7485,0.897,105.7,medium,produce,0.3556,0.338,0.1208,0.1448,0.0407
CUS001117,30s,1,single,7,middle,single_household,4564124,291975,13139,0.4674,0.6949,0.897,112.3,high,produce,0.5084,0.1064,0.1584,0.1795,0.0472
CUS001118,50s,2,couple,10,high,apartment,10674991,633895,28525,0.3332,0.8068,1.0,50.3,low,produce,0.4525,0.2866,0.1454,0.0884,0.0272
CUS001119,50s,3~4,family,7,middle,villa,4564124,565660,25455,0.4843,0.7541,1.11,48.8,low,produce,0.3371,0.3278,0.2327,0.0508,0.0517
CUS001120,30s,3~4,family,9,high,apartment,6734142,551940,24837,0.1417,0.776,1.11,74.8,medium,produce,0.4756,0.2077,0.1063,0.0736,0.1369
CUS001121,40s,2,couple,5,middle,villa,3185740,391532,17619,0.4885,0.7014,1.0,68.2,medium,produce,0.3276,0.2732,0.235,0.1021,0.0621
CUS001122,50s,1,single,5,middle,single_household,3185740,220698,9931,0.5232,0.8018,0.897,58.9,medium,produce,0.4734,0.2858,0.1299,0.0641,0.0467
CUS001123,60_plus,3~4,family,10,high,villa,10674991,815983,36719,0.318,0.8005,1.11,118.7,high,produce,0.5038,0.1761,0.2133,0.0869,0.0199
CUS001124,40s,3~4,family,10,high,apartment,10674991,567277,25527,0.3977,0.6914,1.11,54.8,low,produce,0.3899,0.3684,0.1249,0.0764,0.0405
CUS001125,40s,3~4,family,8,high,apartment,5406144,581911,26186,0.4669,0.8521,1.11,92.2,medium,produce,0.3183,0.2926,0.1031,0.2806,0.0054
CUS001126,60_plus,1,senior,3,low,single_household,2039997,158697,7141,0.6511,0.7407,0.897,76.1,medium,produce,0.5477,0.1351,0.2235,0.0246,0.069
CUS001127,60_plus,2,senior,6,middle,apartment,3778538,488375,21977,0.4607,0.9293,1.0,56.5,medium,produce,0.3921,0.3167,0.1707,0.0592,0.0613
CUS001128,30s,1,single,1,low,single_household,597808,182382,8207,0.9588,0.7096,0.897,70.6,medium,produce,0.3575,0.2849,0.1294,0.0905,0.1378
CUS001129,50s,3~4,family,10,high,villa,10674991,783331,35250,0.2114,0.7526,1.11,67.2,medium,produce,0.3919,0.2926,0.1,0.2004,0.0151
CUS001130,60_plus,2,senior,3,low,single_household,2039997,321028,14446,0.5858,0.8364,1.0,57.9,medium,produce,0.3888,0.2653,0.1835,0.1017,0.0607
CUS001131,50s,3~4,family,9,high,apartment,6734142,764446,34400,0.2687,0.694,1.11,88.8,medium,produce,0.3449,0.2241,0.2219,0.0926,0.1166
CUS001132,60_plus,1,senior,3,low,apartment,2039997,244980,11024,0.6145,0.9011,0.897,31.0,low,produce,0.3808,0.221,0.2564,0.0074,0.1345
CUS001133,60_plus,1,senior,4,middle,single_household,2650689,228156,10267,0.5093,0.8571,0.897,107.5,medium,produce,0.3897,0.1464,0.3247,0.0929,0.0463
CUS001134,50s,2,couple,5,middle,apartment,3185740,476320,21434,0.538,0.7928,1.0,133.5,high,produce,0.5094,0.2967,0.113,0.0251,0.0558
CUS001135,50s,3~4,family,10,high,apartment,10674991,592992,26685,0.2087,0.6634,1.11,94.6,medium,produce,0.5081,0.2409,0.126,0.1045,0.0206
CUS001136,30s,3~4,family,8,high,villa,5406144,563483,25357,0.3316,0.7867,1.11,37.9,low,produce,0.3355,0.2757,0.2223,0.121,0.0455
CUS001137,60_plus,2,senior,7,middle,apartment,4564124,456073,20523,0.5102,0.7438,1.0,36.3,low,produce,0.4901,0.2786,0.1413,0.0755,0.0145
CUS001138,30s,1,single,7,middle,villa,4564124,313200,14094,0.5417,0.7178,0.897,70.2,medium,cheese,0.2206,0.2201,0.1525,0.1735,0.2333
CUS001139,60_plus,3~4,family,10,high,villa,10674991,857796,38601,0.2298,0.6723,1.11,82.8,medium,produce,0.4147,0.299,0.2038,0.017,0.0654
CUS001140,50s,2,couple,3,low,villa,2039997,359534,16179,0.58,0.8721,1.0,36.3,low,produce,0.5391,0.2258,0.0652,0.0817,0.0882
CUS001141,60_plus,1,senior,1,low,single_household,597808,168815,7597,0.8366,0.7478,0.897,86.0,medium,produce,0.3867,0.2138,0.2168,0.1038,0.0789
CUS001142,60_plus,1,senior,2,low,villa,1372460,193395,8703,0.6449,0.75,0.897,112.3,high,produce,0.4336,0.2761,0.2025,0.0827,0.005
CUS001143,60_plus,2,senior,4,middle,apartment,2650689,382731,17223,0.4412,0.8171,1.0,131.9,high,produce,0.5268,0.1397,0.1742,0.1243,0.0349
CUS001144,50s,3~4,family,1,low,apartment,597808,299196,13464,0.8271,0.872,1.11,74.8,medium,meat,0.2731,0.4177,0.0876,0.1099,0.1117
CUS001145,60_plus,2,senior,4,middle,apartment,2650689,371149,16702,0.5323,0.7112,1.0,131.0,high,produce,0.4324,0.3363,0.0834,0.0933,0.0546
CUS001146,60_plus,2,senior,10,high,apartment,10674991,671212,30205,0.229,0.8067,1.0,126.7,high,produce,0.3511,0.2385,0.1394,0.1118,0.1592
CUS001147,60_plus,3~4,family,6,middle,apartment,3778538,553578,24911,0.4838,0.7517,1.11,26.8,low,produce,0.5185,0.2243,0.119,0.1129,0.0254
CUS001148,60_plus,2,senior,4,middle,villa,2650689,362802,16326,0.5546,0.8755,1.0,102.3,medium,produce,0.3707,0.293,0.1827,0.0318,0.1218
CUS001149,50s,5+,family,10,high,apartment,10674991,763525,34359,0.2985,0.8351,1.252,45.4,low,meat,0.3685,0.3823,0.1478,0.0925,0.0089
CUS001150,60_plus,2,senior,8,high,single_household,5406144,626670,28200,0.5203,0.7293,1.0,72.3,medium,produce,0.5501,0.2414,0.0492,0.0952,0.0641
CUS001151,60_plus,3~4,family,2,low,apartment,1372460,319706,14387,0.6841,0.8598,1.11,32.8,low,produce,0.3064,0.2048,0.2234,0.1051,0.1604
CUS001152,50s,2,couple,5,middle,apartment,3185740,430286,19363,0.691,0.8505,1.0,107.8,medium,produce,0.5173,0.2235,0.1815,0.0467,0.0309
CUS001153,50s,3~4,family,9,high,apartment,6734142,606527,27294,0.3243,0.9538,1.11,81.2,medium,produce,0.5143,0.1414,0.1571,0.1353,0.0519
CUS001154,30s,2,couple,4,middle,single_household,2650689,354209,15939,0.561,0.8752,1.0,71.0,medium,produce,0.4376,0.1983,0.2322,0.1234,0.0085
CUS001155,30s,1,single,3,low,villa,2039997,238810,10746,0.638,0.6349,0.897,126.3,high,dairy,0.1887,0.2007,0.3809,0.1569,0.0728
CUS001156,50s,3~4,family,5,middle,apartment,3185740,400890,18040,0.5905,0.8899,1.11,57.8,medium,meat,0.2467,0.3595,0.2762,0.0943,0.0232
CUS001157,60_plus,1,senior,5,middle,single_household,3185740,226882,10210,0.4564,0.8487,0.897,67.1,medium,produce,0.5808,0.1824,0.0783,0.1265,0.0319
CUS001158,60_plus,2,senior,1,low,single_household,597808,336982,15164,0.7601,0.8706,1.0,119.7,high,produce,0.5467,0.1046,0.1734,0.0908,0.0845
CUS001159,60_plus,2,senior,1,low,single_household,597808,267732,12048,0.808,0.8249,1.0,34.6,low,produce,0.4557,0.1969,0.2559,0.043,0.0484
CUS001160,50s,2,couple,4,middle,apartment,2650689,409074,18408,0.493,0.7225,1.0,102.1,medium,produce,0.5055,0.2788,0.1156,0.0305,0.0696
CUS001161,50s,2,couple,4,middle,apartment,2650689,406570,18296,0.6129,0.7971,1.0,52.7,low,produce,0.4239,0.3103,0.0399,0.168,0.0578
CUS001162,60_plus,1,senior,9,high,villa,6734142,320510,14423,0.3036,0.8288,0.897,114.3,high,produce,0.3763,0.1933,0.2564,0.1301,0.0439
CUS001163,50s,2,couple,4,middle,apartment,2650689,283343,12750,0.5514,0.8843,1.0,126.8,high,meat,0.3067,0.4042,0.1152,0.143,0.0309
CUS001164,30s,1,single,1,low,apartment,597808,160527,7224,0.9415,0.8165,0.897,97.3,medium,produce,0.5099,0.2172,0.1128,0.1454,0.0147
CUS001165,40s,3~4,family,3,low,single_household,2039997,283721,12767,0.6532,0.833,1.11,73.2,medium,produce,0.4936,0.1693,0.2004,0.0219,0.1148
CUS001166,60_plus,1,senior,2,low,single_household,1372460,218276,9822,0.7797,0.8498,0.897,75.3,medium,produce,0.5463,0.2017,0.066,0.096,0.09
CUS001167,50s,3~4,family,10,high,villa,10674991,772377,34757,0.3267,0.6961,1.11,61.8,medium,produce,0.3404,0.1909,0.2576,0.2005,0.0107
CUS001168,60_plus,1,senior,6,middle,apartment,3778538,227259,10227,0.3657,0.8447,0.897,55.5,medium,produce,0.6937,0.1516,0.0668,0.069,0.0189
CUS001169,60_plus,3~4,family,9,high,villa,6734142,730387,32867,0.4631,0.7308,1.11,23.7,low,produce,0.4722,0.3832,0.11,0.0215,0.0131
CUS001170,20s,3~4,family,10,high,apartment,10674991,717112,32270,0.2468,0.7558,1.11,134.8,high,produce,0.3384,0.1677,0.0978,0.288,0.108
CUS001171,20s,1,single,1,low,single_household,597808,162975,7334,0.8735,0.7218,0.897,78.7,medium,deli,0.1788,0.2433,0.1678,0.372,0.0381
CUS001172,60_plus,5+,family,8,high,apartment,5406144,608861,27399,0.5271,0.7547,1.252,179.0,high,dairy,0.2399,0.3348,0.3549,0.0408,0.0298
CUS001173,50s,3~4,family,9,high,apartment,6734142,750692,33781,0.385,0.8118,1.11,81.3,medium,meat,0.2518,0.4357,0.1991,0.0302,0.0832
CUS001174,50s,1,single,3,low,single_household,2039997,183025,8236,0.6312,0.7135,0.897,139.8,high,produce,0.5365,0.2022,0.2064,0.0352,0.0197
CUS001175,50s,3~4,family,3,low,single_household,2039997,417257,18777,0.532,0.7408,1.11,97.9,medium,dairy,0.2807,0.1902,0.389,0.0857,0.0544
CUS001176,30s,1,single,5,middle,apartment,3185740,260284,11713,0.5573,0.7062,0.897,102.6,medium,produce,0.3604,0.1269,0.2184,0.1929,0.1014
CUS001177,20s,2,couple,3,low,apartment,2039997,334192,15039,0.5999,0.6374,1.0,91.2,medium,produce,0.3954,0.1452,0.3002,0.1336,0.0256
CUS001178,60_plus,3~4,family,6,middle,villa,3778538,502022,22591,0.4734,0.89,1.11,130.3,high,produce,0.4191,0.3733,0.1287,0.0532,0.0257
CUS001179,60_plus,2,senior,7,middle,apartment,4564124,483009,21735,0.4429,0.7268,1.0,96.8,medium,produce,0.3406,0.3051,0.1378,0.0487,0.1678
CUS001180,50s,3~4,family,9,high,apartment,6734142,578139,26016,0.4034,0.745,1.11,29.9,low,meat,0.3124,0.3592,0.1647,0.1169,0.0468
CUS001181,40s,3~4,family,8,high,apartment,5406144,568075,25563,0.4192,0.685,1.11,62.4,medium,produce,0.4379,0.1414,0.2058,0.1748,0.0401
CUS001182,50s,1,single,4,middle,single_household,2650689,188394,8478,0.6055,0.6825,0.897,41.5,low,produce,0.493,0.3116,0.0675,0.0617,0.0662
CUS001183,60_plus,1,senior,2,low,villa,1372460,171917,7736,0.6697,0.7689,0.897,93.3,medium,produce,0.4521,0.2437,0.143,0.1026,0.0586
CUS001184,40s,3~4,family,9,high,apartment,6734142,782988,35234,0.551,0.7646,1.11,139.5,high,produce,0.4888,0.2491,0.0873,0.1187,0.0561
CUS001185,50s,1,single,10,high,single_household,10674991,348176,15668,0.2418,0.6899,0.897,113.3,high,produce,0.4915,0.1296,0.167,0.1364,0.0754
CUS001186,40s,1,single,3,low,single_household,2039997,190309,8564,0.5959,0.7969,0.897,51.6,low,meat,0.3366,0.4249,0.1383,0.0708,0.0293
CUS001187,40s,5+,family,10,high,apartment,10674991,761361,34261,0.4533,0.8034,1.252,74.2,medium,produce,0.3511,0.2196,0.163,0.1252,0.1411
CUS001188,50s,3~4,family,2,low,apartment,1372460,379453,17075,0.8057,0.8209,1.11,62.0,medium,produce,0.3921,0.1384,0.3834,0.061,0.0251
CUS001189,30s,1,single,4,middle,villa,2650689,214235,9641,0.6089,0.6647,0.897,75.0,medium,dairy,0.3493,0.102,0.357,0.0917,0.1
